Servings/s,Calories/s,Fat/s,Sat_Fat/s,Trans_Fat/s,Mono_Fat/s,Poly_Fat/s,Carbs/s,Fiber/s,Sugars/s,Protein/s,Cholesterol/s,Sodium/s,Calcium/s,Magnesium/s,Potassium/s,Iron/s,Zinc/s,Phosphorus/s,Vit_A/s,Vit_C/s,B1/s,B2/s,B3/s,B6/s,Folate_eq/s,Folate_food/s,B12/s,Vit_D/s,Vit_E/s,Vit_K/s,Water/s,CarbScore,CholoScore,TotalFatScore,SugarScore,HealthyGradScore,HealthyScore
1,699.8134859,40.00715001,21.78904753,0.935487924,12.73087885,2.348967364,63.53198735,3.743044683,12.77273185,23.02185538,90.13333333,346.2751677,432.9132741,58.78999451,795.6474614,1.859027723,2.631171442,516.4271373,308.1895,0.011,0.284979183,0.580883615,6.89187823,0.331177656,82.91729423,55.62562756,1.062979046,114.9181426,1.690568852,6.714168687,266.1264817,0,1,1,1,3,1
1,202.6670416,9.734094378,6.117858005,0.387896667,2.490508949,0.42510324,26.49729568,3.326344047,1.230440162,3.426771958,25.44166667,56.57351407,22.5836948,35.2120817,656.3812926,1.233706829,0.465122624,92.6225503,80.94,29.86589896,0.121949632,0.055206519,1.735791193,0.447587497,25.14659307,25.14659307,0.032116667,7.1,0.291653079,3.70108501,141.5469621,0,1,1,1,3,1
1,685.5594641,40.86186827,23.54280346,1.1806625,10.43058561,2.239524647,57.19287495,9.64293165,10.08998888,23.85729727,142.6785392,1338.832775,490.5638501,103.622626,1370.564869,3.415460311,3.418255799,514.3337387,359.0338329,103.7462636,0.357025905,0.575834308,4.132792299,0.75391331,176.6759457,170.1026123,0.682435872,46.25658719,2.298376128,67.64729252,396.7842616,0,1,1,1,3,1
1,216.3607075,2.193247852,0.562102041,0,0.484932942,0.856741336,42.32553136,3.167214012,1.022274671,6.987701797,0.163549805,355.9593143,80.01699543,32.48395205,344.6823657,2.410145251,0.810705826,109.4865179,1.205231263,14.47125,0.339523585,0.199022583,3.164658991,0.346739544,182.9312614,26.75126138,0.002368652,0.032427979,0.203547675,6.802911179,70.03944397,0,1,1,1,3,1
1,866.5987708,42.02446854,15.77679975,0,19.87938453,3.408194405,101.39361,8.41605,16.60625753,22.06339778,49.04467501,1180.119082,166.2822204,79.09231188,1056.007393,5.722181951,1.929991966,368.469322,226.0662613,37.65086642,0.970514656,0.766719391,8.200510885,0.796503918,279.2408474,107.1308474,0.24081347,14.31650918,3.679032016,19.28209496,339.0138221,0,1,1,1,3,1
1,205.1441021,10.86376206,6.248941081,0.378023418,2.735680766,0.665660247,15.78098978,1.36191633,3.153647709,7.090015041,28.88735193,402.724152,177.5844807,19.321067,133.8428262,0.820340744,0.952257092,131.472303,82.24285258,3.88325,0.144027066,0.15332368,1.216901656,0.11508359,51.28881418,24.03681418,0.218766123,10.58886965,0.289897875,2.280496977,135.5582174,0,1,1,1,3,1
1,506.0639765,16.91726449,7.881642608,0.0088875,5.098014907,2.693747694,64.12651604,4.717000581,4.144952501,23.52759277,30.0615,1373.125307,175.619158,57.80296414,511.6988393,4.903073711,2.022750887,309.2499936,163.4969792,14.8605,0.711496894,0.569256847,6.684663662,0.32961423,375.173472,59.09019858,0.2169975,11.92875,1.331517802,14.49829586,178.9694778,0,1,1,1,3,1
1,220.061625,10.6164475,3.794450688,0.176596,4.269259813,1.803176063,30.26903563,4.31196875,20.02156063,3.591649375,32.96875,170.106125,76.5948125,42.536375,347.3465625,2.097723125,0.82542625,91.288875,1005.292375,5.2199375,0.095139,0.25621425,0.61804525,0.103464375,20.7535,20.7535,0.125515,15.38,1.58687125,20.28478125,133.0441,0,1,1,1,3,1
1,464.0775,9.48155,4.49125,0,2.082905,1.8571525,78.984075,7.999,12.14905,17.998925,10.35,1103.0025,186.39,87.09,1070.025,6.521325,2.081775,299.4525,1100.5675,66.37425,0.69486,0.6986525,7.1673575,0.4799975,412.065,99.705,0.04275,3.375,3.66705,18.25375,373.364825,0,1,1,1,3,1
1,233.237651,6.450080279,2.783564844,0.000850486,1.869168955,1.027027233,27.16509239,3.142971645,3.130443897,17.18004438,28.58074249,610.1183085,160.2222355,35.90697448,348.4982217,2.795124605,1.36954716,193.5176378,57.43376135,10.97464175,0.703749556,0.319324778,7.413354311,0.277487972,151.2199545,26.93564513,1.473079164,23.66664711,0.872440525,5.721674697,155.4678356,0,1,1,1,3,1
1,221.2404632,6.254787172,3.131448122,0.00165,1.439288485,1.053865694,31.8251375,2.30525,2.301225,8.967132302,8.810487898,571.7064445,82.53458273,28.01370231,214.3942975,2.407438087,0.755322258,119.580487,77.72539163,22.640625,0.295590416,0.262681367,3.990944343,0.15415988,188.7487142,32.56871423,0.033665059,2.657767793,1.052630714,20.68055714,73.39020956,0,1,1,1,3,1
1,287.2399583,12.52724542,3.0330475,0.12031,5.274091292,3.217777875,33.88953083,3.103808333,4.2283225,10.67205833,32.855,346.9847083,159.4123542,56.253125,259.993875,2.579251458,1.630062708,207.3685,35.31095833,2.60039375,0.396772875,0.285459833,2.951578958,0.163488125,106.9784375,45.6584375,0.229491667,8.61,0.853864375,3.75475,89.69198229,0,1,1,1,3,1
1,698.2409174,35.97234157,10.03888812,0.037704866,14.6504525,6.142811291,15.85598925,4.142405294,7.990924114,68.95436744,196.4621953,1611.365004,104.4080087,102.4730863,1743.025394,6.30369856,5.816820959,783.8733281,101.1449294,34.56257735,0.504155697,0.557459581,25.32301986,1.935659858,67.77850553,67.77850553,22.46983203,4.5359237,2.401531701,38.55855326,561.0340722,0,1,1,1,3,1
1,852.35425,57.626975,8.7662025,0.08295,27.505295,16.40582,21.55702,6.3955,5.54945,64.872525,142.5,1390.04525,120.91275,145.485,1374.9005,7.2302875,6.1919525,751.7225,23.69,9.46,0.550705,0.54864225,23.406835,1.5063525,148.6325,148.6325,17.9238,0,7.142775,117.16575,256.868855,0,1,1,1,3,1
1,543.5291374,22.10927374,8.421800582,0.154073866,9.127140877,2.618904998,19.62620124,4.959183656,7.019673438,59.41141284,160.7199249,985.9741204,66.12703946,85.9747224,1489.871322,10.87567296,7.402616626,618.6290067,31.2078501,6.163138889,0.647513413,1.13922216,23.11213884,1.6505883,45.5913356,40.4823356,3.260560255,141.893149,2.013045993,9.003878545,316.3527527,0,1,1,1,3,1
1,222.8620644,4.795654617,0.87122401,0,0.470754575,0.844356687,38.16228148,3.24487712,2.119097917,6.712002598,0.668539326,436.8569452,68.5552709,30.76054804,345.7511731,2.357344739,0.70617902,94.84862875,23.397625,28.42370417,0.32281928,0.208469396,3.209467508,0.229187862,189.8469062,34.49151943,0,0,0.44571904,4.450162166,98.42518062,0,1,1,1,3,1
1,350.1495786,12.114241,7.23929087,0,3.279419584,0.690357864,43.61137102,3.8217,7.881164316,16.87657019,40.36972093,483.4071733,284.8066095,49.04041259,385.2995085,1.091931959,1.991141003,303.6515564,123.5276969,40.9454,0.100490978,0.210388773,1.477246683,0.268335727,38.82973896,38.82973896,0.33112243,8.16466266,0.655924398,7.040830925,132.9231614,0,1,1,1,3,1
1,312.7393958,19.3931292,3.365565824,0.00395,5.840829113,9.429700263,16.71655179,1.122889286,3.657629286,17.09270533,48.5542915,365.0256426,35.20489401,27.12184554,278.0608239,1.718695134,1.31105253,156.3821869,6.569585343,2.358357143,0.164274939,0.169444818,4.707178641,0.333829161,43.44631656,10.22345941,0.272155422,0,0.518522143,1.857539286,86.22418217,0,1,1,1,3,1
1,133.78328,4.91964,0.48579402,0.03341994,3.23831562,0.90772236,20.11364,0.4344,2.0719,3.3462,0,345.4760322,109.4113242,30.91350806,126.0992,2.177928,0.552991081,196.7232,0.492,0,0.1397664,0.2656828,1.678914,0.0560304,26.0496,13.3416,0,0,0.942396,0.3558,2.216174954,0,1,1,1,3,1
1,516.6212083,12.51388708,2.643184917,0,4.107249,4.790472583,76.11685417,4.863466667,7.042969167,22.9379775,40.565,434.4375,63.48279167,65.31079167,591.0181667,2.70729125,2.979150417,278.8540417,433.5559583,41.8945,0.280778833,0.254266458,7.331434042,0.526787458,65.785125,65.785125,0.21175,0,1.625800417,43.04824167,205.9396829,0,1,1,1,3,1
1,249.8742671,16.39740856,5.370009424,0.080746,6.657008548,3.478987809,18.71502103,3.323491216,5.672972011,8.492617603,51.27916667,335.1426414,136.5326153,44.49780206,347.9547073,1.058635215,1.163051934,171.9776547,106.7023623,11.10112634,0.139405777,0.192206053,1.35608579,0.218039458,37.68228419,37.68228419,0.313956667,26.32229167,1.479193705,13.19039947,170.8034824,0,1,1,1,3,1
1,560.9353366,16.32859395,8.818485878,0.00475,4.542768778,1.327971104,77.32076702,8.192809942,12.74555658,34.02642937,92.6425,497.9707081,519.0532287,178.5581953,1585.291776,5.205124737,4.7118737,623.0820113,328.715973,189.2211927,0.555666765,0.589598116,6.384565797,0.940901079,231.2524993,231.2524993,1.0142,19.791875,2.546858849,109.11888,514.3020436,0,1,1,1,3,1
1,809.1869999,35.40280055,10.13702402,0.487885542,12.21401146,8.341061314,11.89403614,3.20915,5.207226862,105.9429854,359.2633793,2104.503716,113.1081033,139.5183021,1407.191627,5.124172615,8.909011421,926.9519745,571.5613986,7.740575,0.299050045,0.958118242,37.57790945,3.054650236,63.82006118,63.82006118,5.902578163,61.16410489,1.644433287,27.3998875,553.6999633,1,0,1,1,3,1
1,738.5492836,31.56412773,15.66661853,0,10.80566474,3.108912616,79.05940874,8.80098315,1.681267811,33.71635598,81.46,1209.286114,577.8549119,83.84480219,535.9360328,5.113441753,3.699407557,527.7588722,531.7279975,14.196,0.721114967,0.72123408,6.806685658,0.250062835,396.4228292,85.71205578,0.6196,16.28,1.244122806,8.261579905,224.2066393,0,1,1,1,3,1
1,181.753936,9.6848,5.172875032,0,3.157678444,0.813825892,17.0336,2.865,5.8426,7.455225,27.8125,394.511208,199.653104,23.95,275.808104,1.17553824,1.242475,151.6025,52.6625,5.99275,0.2210375,0.3396675,1.9375575,0.22955,65.5925,34.9325,0.570125,5,0.7381674,7.2806108,116.72445,0,1,1,1,3,1
1,679.7503494,29.03956386,9.008586976,0.421387148,9.217706472,6.668425551,4.844164388,1.032238438,0.583388,94.31263949,320.1484625,715.8782573,77.96063717,114.427623,1043.936032,5.315637521,8.056524933,803.9263869,107.7993795,0.47325,0.221632144,0.836056297,33.36543644,2.588132448,33.91235409,33.91235409,5.28689797,54.36809323,0.605274106,19.16162443,389.8690928,1,0,1,1,3,1
1,824.1255415,32.2065034,8.042218647,0.324465962,11.42483873,7.986947694,9.218100606,1.59605,3.527507538,115.2858862,376.7991818,2111.056445,95.4475713,144.0013239,1413.458756,5.434497535,9.575211822,997.5990453,231.4807235,9.670525,0.28521683,1.017779939,40.86007157,3.227901609,56.84587878,56.84587878,6.438652802,62.79986363,0.992195852,37.3900625,534.8057201,1,0,1,1,3,1
1,1149.481007,45.05719127,16.73728994,0.232533125,5.483941804,9.788602417,289.186089,86.62648746,1.025637564,24.86117508,32.59137811,317.5212042,2653.01844,543.4419008,4215.330724,28.39304135,4.119026051,465.977696,248.7123778,157.6064675,0.416830875,0.279255685,11.47221631,0.873835189,148.9867841,148.9867841,0.034841614,7.673585922,0.384637649,12.0215607,57.9610649,0,1,1,1,3,1
1,888.2543605,46.22943293,19.5915695,1.089131122,13.69141532,7.499071313,12.87027632,2.232170806,2.065555899,99.86759267,372.2575769,546.3942048,102.274467,128.3648103,1248.443744,5.100834097,8.223033993,877.1799951,314.3758575,10.676475,0.289816582,0.918683437,36.02875634,2.755024879,60.17499867,44.83162367,5.564643525,68.04834615,1.180367209,25.5205159,493.9370034,1,0,1,1,3,1
1,283.1625361,14.63280361,7.430667096,0.045359237,4.965094776,1.438625697,22.94071354,1.818576474,2.257598386,15.00722591,43.43249499,737.7009459,258.8996135,27.74773931,298.4317016,1.696682632,1.744841981,253.8978264,74.58614918,3.166786648,0.264668197,0.392779276,3.929829339,0.150835499,124.3226256,22.85236783,0.400526251,12.76789827,0.359902075,1.838425703,88.60324137,0,1,1,1,3,1
1,563.9000033,37.78157957,13.77437292,1.605046467,15.19462844,4.438787201,20.02073034,2.052982117,3.789921347,28.01201192,135.7676457,920.9219553,80.98148498,44.98380412,828.8790538,3.95652108,5.708986496,334.4011298,72.21239986,2.715679971,0.289016264,0.632319845,9.072165605,0.565785918,53.11718049,34.35218049,2.604393798,26.82451872,1.473260701,23.068432,335.1288108,0,1,1,1,3,1
1,407.3015938,12.2270875,3.724232563,0.0676725,4.998840281,2.4143645,53.24742594,3.640771875,6.99199375,21.49547844,34.273,301.7928125,364.2430313,109.1535313,773.5619063,3.119265313,2.199842188,385.6665625,425.5800313,21.53078125,0.168795188,0.447527188,3.435391656,0.295284906,168.1829688,157.9485938,1.5943725,168.5044375,2.820309375,348.1808219,184.7531269,0,1,1,1,3,1
1,932.1033398,59.57174828,31.77367003,1.010968203,17.58157214,4.695963276,68.96016871,2.318233396,12.06892168,30.66784228,180.2376657,1009.893678,671.9286652,59.2058333,608.68063,2.003135961,3.52414546,759.5651117,458.0947943,0.9078,0.318031933,0.623050638,4.181359741,0.232522399,40.06816476,40.06816476,1.649067892,134.3709564,1.83406861,6.275704061,260.7864152,0,1,1,1,3,1
1,979.3578966,43.59778052,21.41929499,0.400017731,15.67925238,2.89980298,71.33255198,4.40869264,9.214613375,74.29915637,194.0833268,1604.272363,552.2910187,117.962938,1298.361455,5.982082964,11.39482132,882.6806646,241.6775009,2.428171185,0.404374364,0.768318018,13.23905499,1.221135565,51.78108671,51.78108671,4.439095554,27.05147592,3.501028832,20.57897089,356.8314633,0,1,1,1,3,1
1,601.547047,46.58398273,9.204580535,0.01634,30.1329228,5.288620831,32.12873582,7.26421185,4.943473772,16.56956958,170.31,1122.038555,214.9455902,209.6460085,1372.275732,5.963564729,2.0010354,332.3439032,596.6089538,65.43615969,0.452385296,0.462319104,2.226332962,0.679588889,99.74966619,99.74966619,0.42545,38.635,9.592842435,1195.90946,380.2390911,0,1,1,1,3,1
1,192.811599,9.414434721,4.721572216,0,3.182910718,0.768933926,16.34205355,1.461027486,1.134658623,10.73299441,24.79737327,401.9735005,216.2008523,19.58321286,121.0885493,1.650530197,1.332646625,169.9509389,69.81627768,1.940073295,0.186460613,0.216983228,1.576883403,0.054870202,104.8452811,26.75528114,0.688744127,5.2068612,0.638332455,17.7129094,53.51690947,0,1,1,1,3,1
1,628.3353121,32.03345825,14.99130568,0.850814,10.00091763,4.513462929,60.47355144,5.630525314,8.377473421,25.95956362,99.52,791.4156766,383.7964795,60.11111465,820.2576573,4.466437122,2.195694075,711.3331534,656.5637115,12.71881004,0.54622075,0.479290828,11.58917199,0.491605577,168.8996778,59.73301108,0.537051667,20.08625,1.475400429,26.87538167,380.0698851,0,1,1,1,3,1
1,250.0608446,7.429153604,0.861872492,0.024753379,3.858011026,2.258924093,30.57948514,3.436891359,6.214389959,16.55236409,110.0942145,593.2562521,190.7595641,51.25992992,542.0126068,2.712267031,1.426039218,299.6471865,64.20881913,26.5517473,0.602951435,0.26492493,2.345209286,0.275966973,106.5447027,31.92386932,0.106995833,10.67229167,1.893215102,9.58677107,198.02792,0,1,1,1,3,1
1,222.706,10.02498125,1.829641563,0.057775,5.889799063,1.619303438,27.20908563,0.74288125,5.952740625,5.858421875,45.3275,241.6609748,239.852019,13.54067527,114.7302147,0.785025964,0.528398777,323.76525,41.7525,0,0.061665,0.15086725,0.397363125,0.04952125,14.830625,14.830625,0.3358625,36.03625,1.69264375,0.27440625,58.57762755,0,1,1,1,3,1
1,346.0119638,20.56855468,10.46518786,0.450229116,7.000498067,0.994501172,18.72414673,1.599432833,3.959903851,20.68094359,83.34268381,530.3232501,293.2325191,37.65794633,391.3026566,1.754103794,3.106413767,303.3721459,129.4556945,2.796480925,0.057666212,0.267077921,4.194928062,0.285243082,23.07367664,23.07367664,1.188116866,12.71058798,1.588854957,30.14228693,136.2241732,0,1,1,1,3,1
1,485.3623973,23.09186819,13.63409417,0.210669917,6.442874523,0.910168634,43.38364161,1.626122818,3.157464267,25.95937509,94.0775712,935.3023302,610.3851435,38.84752221,167.3502633,1.590388645,2.159871503,525.2544264,132.8518043,0.02865,0.30052537,0.494623004,2.365295399,0.086708178,105.5920317,16.29103382,0.79191059,32.26987283,0.409207499,2.557204914,76.06210087,0,1,1,1,3,1
1,614.7642553,28.84988161,12.42467163,0.116800035,10.09767658,3.841342649,45.46070049,4.502151878,8.289877181,44.99266917,135.5538687,1248.169329,377.161762,92.67332162,1018.407097,4.105491934,5.492578797,586.4301224,195.4901294,13.60103302,0.182051032,0.538034211,10.30738698,0.947848858,41.02267889,41.02267889,2.261634616,27.3296185,3.433976121,10.89721278,310.5556438,0,1,1,1,3,1
1,630.1740166,40.89881212,19.11669991,1.343767396,15.13818938,1.767741724,24.92939544,3.22140085,8.29502231,39.05936799,139.0239409,1079.340526,497.9469564,68.88098052,812.1613574,3.74854182,6.898070711,553.3739672,175.4432942,18.71877296,0.120531666,0.443804104,9.718914264,0.690317557,35.75426665,35.75426665,2.94851918,15.27110944,3.188089125,23.89769682,229.3819575,0,1,1,1,3,1
1,596.8485976,27.5594775,11.94143765,0,9.918390085,2.875374152,59.15227,3.3309,5.038225,26.1242675,50.345,945.1335828,578.3660414,46.37225,244.6060414,4.271793184,2.789735,509.208,158.97875,1.356,0.49472125,0.57345975,4.49265275,0.14686175,168.80425,13.47925,1.25926,7.72375,1.70903159,10.19501728,91.917835,0,1,1,1,3,1
1,438.044408,12.5127,3.560526296,0,5.437910732,2.448519876,66.495,5.9095,6.8779,15.6362,11.06,803.701424,222.383212,67.705,708.353212,4.37069872,1.8641,230.275,138.81,31.618,0.63142,0.43365,6.28365,0.256675,401.835,89.475,0.3192,2.24,2.2377422,47.5678624,260.5456,0,1,1,1,3,1
1,443.0361547,20.80439497,9.194504304,0.674715412,7.566631696,1.282475282,35.81149717,3.435122569,7.627471838,26.81255302,69.91624924,816.0432688,408.9702552,63.00604772,659.2815881,2.753515611,4.283641627,403.7830215,113.326522,3.51725,0.096020029,0.31426564,7.503175858,0.479568085,35.30374329,35.30374329,1.579814376,7.131478421,3.008126526,35.35458183,162.8839477,0,1,1,1,3,1
1,594.8493626,35.79319621,7.336490625,0.453245601,12.91725386,15.2033646,27.3745605,1.471761755,6.877187155,41.37977753,118.4224474,660.6213695,104.8494791,51.58458432,744.8068808,5.26881149,9.632532182,424.4636669,8.399643067,1.14325,0.416041012,0.399381804,10.48399982,1.024584462,79.03479953,17.71479953,3.94520505,6.80388555,1.294283213,9.219347369,154.2942636,0,1,1,1,3,1
1,201.9800417,2.22887875,0.36436625,0,0.549665625,0.929492583,38.10404417,10.467925,5.676600833,9.56972625,0,378.4340417,70.11075,93.17604167,555.352,4.21102625,1.380205833,217.689,75.00075,6.86935,0.256307833,0.214763833,1.39277725,0.191953458,77.59154167,77.59154167,0,0,2.285195,6.981429167,105.0518596,0,1,1,1,3,1
1,433.0269876,21.80356042,7.19045224,0.027323026,9.956905319,2.04957106,29.03923125,2.8517875,5.5547275,28.76410378,88.45051215,613.921875,124.9389247,46.41065607,622.3461564,3.611143297,4.625959409,283.3154224,42.64775,29.100825,0.699845239,0.271633898,10.25539044,0.773620401,97.55054017,42.92804017,1.348658827,0,1.878884587,10.04954639,181.7267801,0,1,1,1,3,1
1,179.215,5.90065,1.10119,0,2.6216225,1.493115,24.134225,4.94175,6.0012,8.6383,1.75,370.5225,103.69,39.1975,396.9825,1.845625,0.8306,123.57,8.9475,44.8675,1.0947625,0.17296,2.95103,0.2467675,106.8675,76.2075,0.7455,0,1.339075,21.57,93.980425,0,1,1,1,3,1
1,349.1601153,18.64496794,8.024313035,0.712708347,6.585809482,1.600652995,28.67801947,3.447933362,3.709640965,16.97858076,50.19254856,551.4887573,210.9645671,40.09614033,382.5814768,2.143049905,2.935494918,249.6910463,82.28397855,19.40393944,0.453221895,0.21464554,2.89119122,0.303615284,23.97019052,23.97019052,1.004901393,9.852940177,1.04889256,10.43030625,163.8800821,0,1,1,1,3,1
1,699.5933156,49.20946219,23.74818618,0.005666667,17.98236635,4.412879089,25.9639747,2.667262378,7.408247879,37.08748973,144.7133669,1557.607713,604.4639054,63.98747726,726.6684836,2.553924221,4.100838876,562.2819413,240.6166667,4.176887043,0.496403936,0.517008647,7.355068186,0.53227079,38.07271357,38.07271357,1.411048428,17.67041667,2.945752297,20.09793423,221.8089228,0,1,1,1,3,1
1,275.866375,13.28808563,7.0383865,0.0481775,4.227139813,1.088185813,24.00183375,2.4669,3.1981025,15.77263938,35.69375,404.065125,361.285125,63.99475,478.1485,1.68196875,1.834273125,294.5155,301.5759375,21.6403125,0.091989063,0.2541825,1.144037188,0.229396813,92.3244375,92.3244375,0.362325,7.8928125,1.40298875,178.3526688,123.5782563,0,1,1,1,3,1
1,501.9913822,35.97445378,9.959494473,1.338097492,16.77619797,1.831032103,18.39692358,2.551046689,3.264829748,27.21737792,89.19762662,605.044202,94.41845511,47.45835378,454.792792,3.866154393,5.286504673,241.7563699,105.9295901,5.626637521,0.148713346,0.21133292,5.590718232,0.478293704,23.77787677,23.77787677,2.42671918,3.401942775,1.685780643,54.84481266,121.6292685,0,1,1,1,3,1
1,360.7241667,16.05143833,3.713710333,0.12875,6.067583083,4.883698417,24.82423833,2.742875,3.391853333,29.92607833,122.7783333,286.2635,128.67925,51.54833333,422.4546667,3.5395725,3.575895833,327.64375,37.837,2.46825,0.374487833,0.31652975,10.527583,0.775665833,89.03658333,27.71658333,1.39965,24.83933333,1.881605,2.582416667,121.2389908,0,1,1,1,3,1
1,655.4281124,52.24503942,22.73883115,0.926984247,16.94048079,10.23322692,36.76854968,2.289426038,7.466132505,11.00751531,88.93038497,736.3787129,109.8270966,26.76895179,292.5553898,2.448116768,1.409295074,116.4701422,221.6746982,15.56815,0.406917321,0.198777718,3.660930022,0.181591656,111.6074796,36.37147962,0.717074229,33.16737488,1.140367509,17.33361091,110.5465792,0,1,1,1,3,1
1,836.6578536,41.96339646,24.84972817,0.814071004,10.9931092,2.020951373,73.9336263,3.798020486,6.498761663,39.97199973,116.1573656,749.4016053,880.8373169,87.99912198,434.218453,1.892204494,4.906072523,712.5609192,330.4688766,28.77802754,0.142550354,0.57495173,2.022520768,0.32790766,52.75107897,52.75107897,1.145326953,60.72331931,1.695140729,28.14395051,121.5892664,0,1,1,1,3,1
1,653.8753631,50.60694316,14.34046547,0.11861625,23.34118007,8.963630836,26.64100153,7.366265188,15.1876324,26.91840881,281.22,915.0518171,237.4047977,184.7332283,1278.019321,5.888350144,3.062109575,399.7770613,767.0690231,43.6500625,0.449218593,0.875197238,5.316706771,0.653187388,314.7875794,314.7875794,1.101,66.12,8.58087765,689.1488967,283.1817045,0,1,1,1,3,1
1,480.9089858,17.60336578,9.329729069,0,5.233711031,1.378391897,47.93929307,7.003012913,7.642368311,35.66833266,70.79466619,1872.309283,574.8603612,184.3250076,1635.132545,6.80614736,4.504579865,544.6958478,849.6885069,50.85475,0.372995824,0.713738808,4.406756366,0.641717182,311.7474157,311.7474157,1.157575804,20.54932356,5.34218967,693.7214101,372.9527807,0,1,1,1,3,1
1,319.3130192,12.98745827,5.015371057,0,5.430357819,1.671358429,38.38685391,2.425092811,1.885552605,11.77019509,22.185,697.9414419,206.2965701,33.91842811,200.0161886,2.62223995,1.474839747,178.530022,75.86,4.35525,0.377140611,0.376244019,3.53202402,0.146769428,235.0313758,42.41214234,0.5336,4.24,1.053834043,40.34948569,60.59637439,0,1,1,1,3,1
1,884.8870971,47.37960618,26.48547093,0.116369,14.91301346,2.495475626,65.0179116,7.796046204,10.99043092,52.46093787,177.9892031,1438.545112,1094.730969,165.3603706,1436.773299,5.292379061,6.146367547,874.3792492,794.1921944,52.57719268,0.259212298,0.791461366,3.597553342,0.579518995,210.6569426,210.6569426,2.665992382,37.74460443,4.489494758,378.3805097,443.9075947,0,1,1,1,3,1
1,273.6282461,15.17742698,8.275620168,0.0044,3.987838512,1.099804182,22.38631873,3.162933333,6.367373128,12.62923365,46.51798363,706.5585063,282.5830218,70.80997139,630.2172279,2.344627125,1.463614212,233.708163,375.9190864,15.06066667,0.08250952,0.255476269,4.137350789,0.293762139,110.5658817,110.5658817,0.274082539,9.819503854,3.205514078,242.0329324,144.7796703,0,1,1,1,3,1
1,277.7992309,12.20704779,3.217154081,0.000084375,5.592872038,2.298247367,16.43769577,2.20912256,5.30070314,24.98774579,68.85350911,242.1602696,84.04385405,45.89149694,482.7893876,2.779716151,1.957539669,235.1669216,29.06750125,12.63728125,0.166342647,0.208891909,6.095623956,0.608614807,34.99373094,25.61123094,0.48283229,0.71875,0.609120727,37.6828578,170.6484715,0,1,1,1,3,1
1,455.1258286,18.960502,10.89705262,0.28824925,5.122375239,1.315785963,50.85841147,6.267503959,6.774406634,21.20145049,53.56916667,547.4294327,438.6640682,86.9550849,500.0493808,2.217833596,2.672785793,412.6963191,169.7276319,16.85194583,0.278932858,0.336270056,2.532778295,0.226249903,86.82589944,74.31589944,0.768003333,42.67458333,0.536757217,17.20332645,141.0569757,0,1,1,1,3,1
1,420.2850827,17.28129076,7.054287332,0.371416667,7.521504552,1.558158715,50.79001698,9.805584102,15.10551336,10.75317712,26.41666667,181.2078686,184.4736533,75.16775774,1279.085438,3.525235332,1.590888907,258.5547924,387.6894576,47.77086402,0.220096849,0.368316939,3.7107934,0.67921817,110.2619535,107.8394535,0.10422529,9.928499145,2.078893472,121.5899321,467.126314,0,1,1,1,3,1
1,317.4691222,22.48171305,7.937140128,0.379444658,5.686155375,7.566208236,23.37224304,2.891135206,0.533768999,7.960637067,58.20051019,535.8775791,207.7088544,63.40913863,639.0231623,1.698240412,1.092221905,183.8325907,120.9033881,19.35818526,0.292797148,0.170802537,1.602856551,0.299023262,52.12657685,40.18657685,0.254166853,12.35791416,0.38552221,2.591205253,170.7084465,0,1,1,1,3,1
1,934.643247,39.14185222,16.59062759,0.465476,16.5086726,3.408630309,116.3417075,10.57737444,15.31972121,33.66209782,67.10666667,1563.133696,493.1311922,141.0565143,1740.363486,3.790760432,6.549939045,683.9650818,217.918,10.50215624,0.498143844,1.619727406,15.94649227,1.029361961,149.2862683,149.2862683,0.865999237,150.6753665,2.358402957,9.748837963,473.3646537,0,1,1,1,3,1
1,725.9113241,48.42088035,22.2206781,2.70849076,21.61180025,2.228690826,26.599875,3.3,1.254375,46.68075568,160.7087996,311.2496688,124.517947,79.74887414,1162.402516,5.163123011,11.1386913,429.4934021,44.29871688,29.55,0.357858791,0.643709884,11.83090959,1.350118824,36.60673013,36.60673013,4.016050908,16.60721026,0.427318874,6.520865064,258.7608091,0,1,1,1,3,1
1,726.8211991,48.43269785,22.2257241,2.70849076,21.61447913,2.232308576,26.83169375,3.3917125,1.256695,46.71841943,160.7087996,311.3221688,126.123822,80.36874914,1167.220141,5.198321761,11.14300505,430.0661521,44.39659188,29.55,0.358250291,0.644362384,11.83505296,1.351173699,36.66835513,36.66835513,4.016050908,16.60721026,0.431088874,7.114277564,258.8059766,0,1,1,1,3,1
1,258.2,13.86625,5.515,0.037875,4.84775,2.089375,24.417,1.71,13.229,10.43325,35.625,523.725,140.775,24.6,205.775,1.758,1.38925,121.95,42.85,1.77,0.227225,0.16665,3.128275,0.1718,34.4,17.025,0.54125,24,0.60025,43.9875,34.1715,0,1,1,1,3,1
1,599.5672289,33.56039654,15.10789076,0,13.2468668,2.624153092,30.02195396,2.94898474,5.668508517,43.79915857,121.3643983,1153.954593,509.3288565,81.69648001,940.4516709,3.023423565,4.209108419,610.3567868,193.5124244,11.67586356,1.098637851,0.580210321,7.067728875,0.759475811,39.10042009,39.10042009,1.130916557,34.96156609,2.826989678,49.26369161,233.3177664,0,1,1,1,3,1
